text,translation,note,categories
the music producer layered multiple tracks to create a rich full sound,音楽プロデューサーが複数のトラックを重ねて豊かでフルなサウンドを作った,,"music,arts,medium"
the pottery was hand-thrown on a wheel and glazed with a traditional ash glaze,陶器はろくろで手びねりされ伝統的な灰釉で施釉された,,"music,arts,medium"
the samba rhythm is the heartbeat of Brazilian carnival celebrations,サンバのリズムはブラジルのカーニバルの心臓の鼓動だ,,"music,arts,medium"
the art critic wrote a thoughtful review of the new exhibition at the modern art museum,美術評論家が近代美術館の新しい展覧会について思慮深い批評を書いた,,"music,arts,medium"
the harpist's delicate plucking filled the wedding ceremony with ethereal music,ハープ奏者の繊細な演奏が結婚式を幻想的な音楽で満たした,,"music,arts,medium"
the woodblock print is a traditional Japanese art form known as ukiyo-e,木版画は浮世絵として知られる日本の伝統芸術である,,"music,arts,medium"
the beat poet performed spoken word poetry accompanied by a saxophone,ビート詩人がサクソフォンの伴奏でスポークンワード・ポエトリーを演じた,,"music,arts,medium"
the tapestry woven in the medieval period depicted scenes of courtly life,中世に織られたタペストリーは宮廷生活の場面を描いていた,,"music,arts,hard"
the indie band released their debut album to critical acclaim,インディーバンドがデビューアルバムを批評家の賞賛を受けてリリースした,,"music,arts,easy"
the art of ikebana arranges flowers and branches to express harmony with nature,生け花の芸術は花と枝を配置して自然との調和を表現する,,"music,arts,medium"
the trumpet player hit a high C that rang out across the concert hall,トランペット奏者がハイCを出しコンサートホール全体に響き渡った,,"music,arts,medium"
the digital art movement has expanded creative possibilities through technology,デジタルアート運動はテクノロジーを通じて創造的な可能性を拡大した,,"music,arts,medium"
the blues scale consists of six notes that give the genre its characteristic sound,ブルーススケールは6つの音からなりジャンル特有のサウンドを生み出す,,"music,arts,hard"
the etching process involves scratching a design into a metal plate coated with wax,エッチングのプロセスはワックスでコーティングされた金属板にデザインを刻むことを含む,,"music,arts,hard"
a cappella singing demonstrates the beauty of the human voice without instrumental accompaniment,ア・カペラの歌唱は楽器の伴奏なしに人間の声の美しさを示す,,"music,arts,medium"
the kinetic sculpture moved gracefully in the breeze creating constantly changing shadows,キネティック彫刻が風に優雅に動き絶えず変化する影を作り出した,,"music,arts,hard"
the mariachi band played lively traditional Mexican music at the festival,マリアッチバンドがフェスティバルで活気のある伝統的なメキシコ音楽を演奏した,,"music,arts,easy"
the concept of negative space is as important as the subject itself in composition,ネガティブスペースの概念は構図において被写体そのものと同じくらい重要だ,,"music,arts,medium"
the cello's deep resonant tone made it the perfect instrument for the melancholy piece,チェロの深い共鳴する音色がその憂鬱な曲に最適な楽器にした,,"music,arts,medium"
the silk screen printing process allows artists to produce multiple identical prints,シルクスクリーン印刷のプロセスにより芸術家は複数の同一プリントを作成できる,,"music,arts,medium"
the concert pianist memorized the entire recital program without looking at sheet music,コンサートピアニストが楽譜を見ずにリサイタルのプログラム全体を暗記した,,"music,arts,medium"
installation art transforms an entire space into an immersive artistic experience,インスタレーションアートは空間全体を没入型の芸術体験に変える,,"music,arts,medium"
the sitar creates a distinctive buzzing sound that is central to Indian classical music,シタールはインド古典音楽の中心となる独特のバズ音を作り出す,,"music,arts,medium"
the oil paint was applied with thick impasto strokes creating a textured surface,油絵の具が厚いインパスト画法で塗られ質感のある表面を作り出した,,"music,arts,hard"
the a capella group arranged a complex five-part harmony of a popular song,ア・カペラグループが人気曲の複雑な5声のハーモニーを編曲した,,"music,arts,medium"
the art nouveau movement drew inspiration from natural forms and organic curves,アールヌーヴォー運動は自然の形態と有機的な曲線からインスピレーションを得た,,"music,arts,medium"
the percussionist played an intricate solo using a variety of world instruments,打楽器奏者がさまざまな世界の楽器を使って精巧なソロを演奏した,,"music,arts,medium"
the stained glass windows of the cathedral tell biblical stories through colored light,大聖堂のステンドグラスの窓は色つきの光を通して聖書の物語を語る,,"music,arts,medium"
the musical score was composed specifically for the film's dramatic climax,楽曲は映画の劇的なクライマックスのために特別に作曲された,,"music,arts,medium"
the bronze casting process involves creating a mold and pouring molten metal,ブロンズ鋳造のプロセスは型を作り溶けた金属を流し込むことを含む,,"music,arts,hard"
the orchestra tuned their instruments to the oboe's concert A before the performance,演奏前にオーケストラがオーボエのコンサートAに合わせて楽器を調律した,,"music,arts,medium"
the watercolor wash technique creates soft translucent layers of color,水彩のウォッシュ技法は柔らかく半透明な色の層を作り出す,,"music,arts,medium"
the rhythm and blues genre evolved into rock and roll in the 1950s,リズム・アンド・ブルースのジャンルは1950年代にロックンロールへと進化した,,"music,arts,medium"
the ceramic glaze reacted in the kiln to produce unexpected colors and patterns,セラミックの釉薬が窯の中で反応し予想外の色と模様を生み出した,,"music,arts,medium"
the choirmaster led the ensemble through a challenging polyphonic requiem,合唱指揮者がアンサンブルを難しい多声のレクイエムに導いた,,"music,arts,hard"
the photorealist painting was so detailed it was indistinguishable from a photograph,フォトリアリスト絵画は写真と区別がつかないほど詳細だった,,"music,arts,hard"
the world music festival celebrated diverse musical traditions from every continent,ワールドミュージックフェスティバルはすべての大陸の多様な音楽の伝統を祝った,,"music,arts,easy"
the palette knife was used to apply thick strokes of paint directly to the canvas,パレットナイフを使って厚い絵の具のストロークがキャンバスに直接塗られた,,"music,arts,medium"
the pipe organ filled the cathedral with a powerful resonance during the hymn,パイプオルガンが賛美歌の間に大聖堂を力強い共鳴で満たした,,"music,arts,medium"
the art of paper cutting creates intricate designs from a single sheet of paper,切り絵の芸術は一枚の紙から精巧なデザインを作り出す,,"music,arts,easy"
the twelve-tone technique systematically uses all twelve notes of the chromatic scale,十二音技法はクロマティックスケールの12音すべてを体系的に使用する,,"music,arts,hard"
the batik dyeing technique uses wax resist to create patterns on fabric,バティック染色技法はロウ防染を使って布に模様を作る,,"music,arts,medium"
the album went platinum after selling over one million copies worldwide,アルバムは世界中で100万枚以上を売り上げプラチナになった,,"music,arts,easy"
the mixed media artwork combined photography painting and found objects,ミクストメディアの作品は写真・絵画・ファウンドオブジェクトを組み合わせた,,"music,arts,medium"
the melody was so catchy that the audience hummed along by the second chorus,メロディーはとてもキャッチーで聴衆は2番のサビまでに口ずさんでいた,,"music,arts,easy"
the art of glass blowing transforms molten glass into beautiful functional objects,ガラス吹き技法は溶けたガラスを美しく実用的なオブジェクトに変える,,"music,arts,medium"
the sonata form consists of an exposition development and recapitulation,ソナタ形式は提示部・展開部・再現部で構成される,,"music,arts,hard"
the collaborative mural brought together artists from different cultural backgrounds,共同制作の壁画は異なる文化的背景を持つアーティストを結びつけた,,"music,arts,easy"
